rating,title,text,asin,timestamp,helpful_vote,verified_purchase,sentiment,clean_text
2.0,Not crazy about the applicator.,Seems to awkward to use when out and about. Would have preferred a stick instead of a wimpy brush. The color is good though.,B00S4RP948,1563406978825,0,True,negative,seems awkward use would preferred stick instead wimpy brush color good though
1.0,seemed to be used,when i received this it was not sealed in any way. it appears to be used and therefore i threw it away.,B00JZ4WVMC,1569354215218,0,True,negative,received not sealed way appears used therefore threw away
3.0,It’s ok/average,It’s a little dry. It took color well. Replaced my frontal closure on my wig with it.,B07MTZVPNN,1593867092153,0,True,neutral,little dry took color well replaced frontal closure wig
2.0,I thought it was awesome....I was wrong!,It was great while it lasted...which was about a month. I used it 2 times . Followed directions to a T and everything.  The 3rd time it exploded in my microwave and gel was everywhere.  So disappointed.,B07ZT65QVG,1644304506183,0,True,negative,great lasted month used time followed direction everything time exploded microwave gel everywhere disappointed
5.0,my favorite mascara!,the trend was right on point with this stuff! it does wonders for my little bitty lashes,B08TCBP8HV,1632763820969,0,True,positive,trend right point stuff wonder little bitty lash
5.0,So good,Im so like it,B07D231R46,1604449800214,0,True,positive,like
5.0,and temp is easy to control,"I have thin hair, and this is a frizz free solution without breaking my hair with a flat iron.  Heats up fast, and temp is easy to control! No gloves needed as you just &#34;brush&#34; through de-tangled hair, no need to touch head of brush. I have only used this a few times, but happy do far vs. high end expensive straighteners!!!",B01J9TW9PG,1482200918000,0,False,positive,thin hair frizz free solution without breaking hair flat iron heat fast temp easy control glove needed brush tangled hair need touch head brush used time happy far high end expensive straightener
1.0,not for face,burns the eyes.. it's a basic bar soap no big difference,B07HJD7L8F,1617478551285,1,True,negative,burn eye basic bar soap big difference
5.0,Buy these absolutely great,These ones are definitely the ones I will keep buying,B0989W833J,1629575048239,1,True,positive,one definitely one keep buying
5.0,Thick hair,Made my hair look great.,B07RGYVZCZ,1598566867535,0,True,positive,made hair look great
1.0,Crap,"Does not work. And I used the specific polish, can’t be returned. Don’t waste your money.",B09CDC1758,1633021603345,0,True,negative,not work used specific polish returned waste money
1.0,BIG FAIL,DRY USELESS WASTE OF MONEY,B08LZLRVF8,1620966212978,0,True,negative,dry useless waste money
1.0,Super disappointing!!!!!,"Was expecting a good lip stain, especially because of the price and got something more a long the lines of a cheap lipstick that comes out of a fluffy end. It’s tacky, comes off of the lips on everything including my puppy. Lipstick from a drug store lasts longer than this!",B07M6YRDZ4,1584094060551,1,True,negative,expecting good lip stain especially price got something long line cheap lipstick come fluffy end tacky come lip everything including puppy lipstick drug store last longer
3.0,It was okay,It was okay..,B00TQXVMPY,1579747708923,0,True,neutral,okay
5.0,Great,Very sturdy and will continue buying this as needed,B07MN1D6K3,1615534454782,0,True,positive,sturdy continue buying needed
3.0,Three Stars,it only shows uo on light colour hair,B01INSN2K0,1498504093991,1,True,neutral,show light colour hair
1.0,Smells like bug spray,Sooo disappointed. I love hempz lotion and was excited to see the limited edition scent. Multiple people compared it to juicy fruit or fruit stripes gum and apparently they chew that while spraying bug spray. Gross!,B093XJL6BW,1629942821609,4,True,negative,sooo disappointed love hempz lotion excited see limited edition scent multiple people compared juicy fruit fruit stripe gum apparently chew spraying bug spray gross
5.0,Great for,As expected. Great for diy,B001B9VSFK,1473301629000,0,True,positive,expected great diy
1.0,Not worth it,I tried it out and it just smeared,B09HT8D3B7,1644273609955,0,True,negative,tried smeared
3.0,Good buy!,Some of the fabric has come off. Comfortable to wear does seem to slide down as day goes on.,B08FQNPGVK,1613495892418,0,True,neutral,fabric come comfortable wear seem slide day go
3.0,I was IN LOVE but then....,"The hair over all itself was BOMB, soft, nice little wave pattern and not stiff with no smell when I first received it. The down fall is that this hair SHEDS LIKE CRAZY! I’m not one to care for shedding but with the slightest manipulation (combing, brushing, finger combing) the hair will shed. The hair is now thin & the frontal doesn’t last very long either ((keeping in mind I haven’t had mine for long)). If the hair wasn’t to shed so much and thin so quick it would definitely have a higher rating!",B07FMKSWBB,1555087697993,4,True,neutral,hair bomb soft nice little wave pattern not stiff smell first received fall hair shed like crazy not one care shedding slightest manipulation combing brushing finger combing hair shed hair thin frontal last long either keeping mind mine long hair shed much thin quick would definitely higher rating
3.0,Wouldn’t buy again.,Not great. Do the job but they slip pretty bad when doing extensions. I don’t like the texture of them either.,B0728KY299,1541828776234,0,True,neutral,not great job slip pretty bad extension like texture either
2.0,Matted quickly,Matted quickly,B07D6V9J9D,1646988721806,0,True,negative,matted quickly
1.0,Not worth,Puls hair insted of cuting,B07XBYQ73K,1576697216324,1,True,negative,pul hair insted cuting
3.0,Wont stick to tub. :-(,Doesn't stick to the tub. I have to hold with one foot while scrubbing the other foot. Other that that...I like it.,B004H5D40W,1500975149670,0,True,neutral,stick tub hold one foot scrubbing foot like
5.0,Good purchase to hold round makeup brushes!,I love my cosmetic shelve! It looks great on my makeup counter and holds my favorite round brushes. The quality seems good and it was easy to put together. I'll definitely order from this company again!,B01F6XBNWY,1473705801000,0,True,positive,love cosmetic shelve look great makeup counter hold favorite round brush quality seems good easy put together definitely order company
1.0,Disappointed!,I didn’t like the product at all plus it sheds a lot and it wasn’t the material I thought it was.,B08CDD3S4Y,1613932123271,0,False,negative,like product plus shed lot material thought
4.0,Nice,Don’t know how to use it,B08F5CML9D,1609113225570,0,True,positive,know use
3.0,Ok,"These are pretty sturdy, sized well. Unfortunately I had to dump and reorganize the whole box, all the sizes were mixed up and there are literally only 5 size 10s and they are all black . More big thumb sizes than anything else. They're good but not as advertised.",B07QB28T21,1613870818744,2,True,neutral,pretty sturdy sized well unfortunately dump reorganize whole box size mixed literally size black big thumb size anything else good not advertised
1.0,Don't buy unless u like greasy sticky hair,Makes greasy and sticky hair!! Yuck,B00RNFREKO,1436117282000,0,True,negative,make greasy sticky hair yuck
1.0,Bad,Bad,B01N3U3LX8,1559202423160,0,True,negative,bad
